2461070.500000000, A.D. 2026-Jan-30 00:00:00.0000,  1.592799633798455E-02,  1.471065071613635E+08,  4.152327676212505E-03,  1.681767255774403E+02,  2.945229114667212E+02,  2.461043933848515E+06,  1.142014427752069E-05,  2.621283403878817E+01,  2.703366719590178E+01,  1.494875442182460E+08,  1.518685812751285E+08,  3.152324447499502E+07,
2461071.500000000, A.D. 2026-Jan-31 00:00:00.0000,  1.586910370476753E-02,  1.470985866164341E+08,  4.536765744205306E-03,  1.644809217188933E+02,  2.977449942126184E+02,  2.461043468722268E+06,  1.142209193958475E-05,  2.766319183624587E+01,  2.852251119543922E+01,  1.494705502796302E+08,  1.518425139428263E+08,  3.151786922256973E+07,
2461072.500000000, A.D. 2026-Feb-01 00:00:00.0000,  1.585793997472269E-02,  1.470902926324112E+08,  4.869451633146445E-03,  1.619506358698181E+02,  2.998423971190070E+02,  2.461043044459332E+06,  1.142325241082011E-05,  2.907170576180165E+01,  2.997020260814491E+01,  1.494604271141843E+08,  1.518305615959575E+08,  3.151466736907676E+07,
2461073.500000000, A.D. 2026-Feb-02 00:00:00.0000,  1.589288926418975E-02,  1.470822564825915E+08,  5.118070887055255E-03,  1.603743140877622E+02,  3.010607574281678E+02,  2.461042694510547E+06,  1.142358007802181E-05,  3.040493549200630E+01,  3.134266946839625E+01,  1.494575690776373E+08,  1.518328816726832E+08,  3.151376342103255E+07,
2461074.500000000, A.D. 2026-Feb-03 00:00:00.0000,  1.596851435882452E-02,  1.470750934525893E+08,  5.262892704485662E-03,  1.595684895412660E+02,  3.016080395233172E+02,  2.461042442824168E+06,  1.142309777330087E-05,  3.163901073420934E+01,  3.261542591116770E+01,  1.494617759682335E+08,  1.518484584838777E+08,  3.151509399152879E+07,
2461075.500000000, A.D. 2026-Feb-04 00:00:00.0000,  1.607680321070142E-02,  1.470693144813600E+08,  5.297006866392289E-03,  1.593922718626354E+02,  3.016376770834352E+02,  2.461042301544543E+06,  1.142188541143845E-05,  3.276192563111319E+01,  3.377593902144690E+01,  1.494723520710469E+08,  1.518753896607338E+08,  3.151843912209782E+07,
2461076.500000000, A.D. 2026-Feb-05 00:00:00.0000,  1.620865085582143E-02,  1.470652748397363E+08,  5.224256669216679E-03,  1.597473499441963E+02,  3.012492678588555E+02,  2.461042271733619E+06,  1.142006017495678E-05,  3.377279765576313E+01,  3.482293005212258E+01,  1.494882781472632E+08,  1.519112814547901E+08,  3.152347662663368E+07,
2461077.500000000, A.D. 2026-Feb-06 00:00:00.0000,  1.635511666966387E-02,  1.470631671733982E+08,  5.056010131690145E-03,  1.605741076182944E+02,  3.004952436078307E+02,  2.461042346139888E+06,  1.141775540969416E-05,  3.467907444691544E+01,  3.576358815956625E+01,  1.495083944070191E+08,  1.519536216406401E+08,  3.152983989255407E+07,
2461078.500000000, A.D. 2026-Feb-07 00:00:00.0000,  1.650820643917899E-02,  1.470630471157666E+08,  4.807932205676447E-03,  1.618479889972203E+02,  2.993879107776970E+02,  2.461042512564271E+06,  1.141510398479642E-05,  3.549314773351894E+01,  3.661016424456928E+01,  1.495315447252605E+08,  1.520000423347544E+08,  3.153716343534651E+07,
2461079.500000000, A.D. 2026-Feb-08 00:00:00.0000,  1.666116735942286E-02,  1.470648722873496E+08,  4.497523787654020E-03,  1.635774179123800E+02,  2.979044235610953E+02,  2.461042756708125E+06,  1.141222857562687E-05,  3.622949385155987E+01,  3.737707866454450E+01,  1.495566608433775E+08,  1.520484493994054E+08,  3.154510949498971E+07,
2461080.500000000, A.D. 2026-Feb-09 00:00:00.0000,  1.680842706214980E-02,  1.470685388034702E+08,  4.142686817953309E-03,  1.658032709857260E+02,  2.959891912935782E+02,  2.461043064017655E+06,  1.140923844461599E-05,  3.690282663215419E+01,  3.807904113009407E+01,  1.495827902226810E+08,  1.520970416418918E+08,  3.155337683120152E+07,
2461081.500000000, A.D. 2026-Feb-10 00:00:00.0000,  1.694534099993567E-02,  1.470739067666110E+08,  3.761204590551000E-03,  1.685986988522561E+02,  2.935549267711928E+02,  2.461043420530829E+06,  1.140623085202464E-05,  3.752725386970884E+01,  3.873018153690482E+01,  1.496090837067091E+08,  1.521442606468072E+08,  3.156169681907664E+07,
2461082.500000000, A.D. 2026-Feb-11 00:00:00.0000,  1.706788315965584E-02,  1.470808124472925E+08,  3.370839431687843E-03,  1.720657747500795E+02,  2.904860924590155E+02,  2.461043812962607E+06,  1.140329501026357E-05,  3.811619812065666E+01,  3.934395545018506E+01,  1.496347610657864E+08,  1.521887096842803E+08,  3.156982255356728E+07,
2461083.500000000, A.D. 2026-Feb-12 00:00:00.0000,  1.717237149981552E-02,  1.470890683679978E+08,  2.989659369205822E-03,  1.763205470040961E+02,  2.866534467716135E+02,  2.461044228304514E+06,  1.140051684505064E-05,  3.868280288002449E+01,  3.993354549151555E+01,  1.496590695079043E+08,  1.522290706478108E+08,  3.157751572958628E+07,
2461084.500000000, A.D. 2026-Feb-13 00:00:00.0000,  1.725528668986386E-02,  1.470984539661763E+08,  2.636096466943248E-03,  1.814495848986654E+02,  2.819568424651775E+02,  2.461044653176888E+06,  1.139798322974690E-05,  3.924058362559769E+01,  4.051251709047592E+01,  1.496812467916628E+08,  1.522640396171492E+08,  3.158453497812298E+07,
2461085.500000000, A.D. 2026-Feb-14 00:00:00.0000,  1.731322472039549E-02,  1.471087001474662E+08,  2.328074578350704E-03,  1.874137851873614E+02,  2.764207108775614E+02,  2.461045073131640E+06,  1.139578460168453E-05,  3.980412437320454E+01,  4.109552764576063E+01,  1.497004985190824E+08,  1.522922968906985E+08,  3.159062869148866E+07,
2461086.500000000, A.D. 2026-Feb-15 00:00:00.0000,  1.734301308560081E-02,  1.471194717273026E+08,  2.080572199189583E-03,  1.938924157553231E+02,  2.703494421577468E+02,  2.461045472089001E+06,  1.139401498163731E-05,  4.038963545500546E+01,  4.169890249515225E+01,  1.497159982439715E+08,  1.523125247606405E+08,  3.159553507522843E+07,
2461087.500000000, A.D. 2026-Feb-16 00:00:00.0000,  1.734200429307776E-02,  1.471303527488052E+08,  1.901981299273174E-03,  2.001409095924090E+02,  2.644693414963957E+02,  2.461045832097867E+06,  1.139276858252087E-05,  4.101518301017177E+01,  4.234088460568167E+01,  1.497269175965540E+08,  1.523234824443027E+08,  3.159899171061220E+07,
2461088.500000000, A.D. 2026-Feb-17 00:00:00.0000,  1.730852842896069E-02,  1.471408405449983E+08,  1.792049325689537E-03,  2.050403207430119E+02,  2.598794416354721E+02,  2.461046133607815E+06,  1.139213264907755E-05,  4.170040355270472E+01,  4.304136613904986E+01,  1.497324895979433E+08,  1.523241386508884E+08,  3.160075563456066E+07,
2461089.500000000, A.D. 2026-Feb-18 00:00:00.0000,  1.724243590336322E-02,  1.471503542656009E+08,  1.745480227467661E-03,  2.074431667222091E+02,  2.577065914883225E+02,  2.461046356393612E+06,  1.139217706528715E-05,  4.246556571675927E+01,  4.382095767029713E+01,  1.497321004095892E+08,  1.523138465535775E+08,  3.160063242845374E+07,
2461090.500000000, A.D. 2026-Feb-19 00:00:00.0000,  1.714560597227259E-02,  1.471582615060869E+08,  1.761033500861705E-03,  2.066538370587633E+02,  2.586266652711905E+02,  2.461046481154362E+06,  1.139294246771851E-05,  4.332996079359969E+01,  4.469937106839159E+01,  1.497253941176717E+08,  1.522925267292565E+08,  3.159850942985512E+07,
2461091.500000000, A.D. 2026-Feb-20 00:00:00.0000,  1.702226589877176E-02,  1.471639226149855E+08,  1.848753960841041E-03,  2.027979873341503E+02,  2.624973183923871E+02,  2.461046491633763E+06,  1.139442960083805E-05,  4.430977867084761E+01,  4.569327043277467E+01,  1.497123663228677E+08,  1.522608100307499E+08,  3.159438538051280E+07,
2461092.500000000, A.D. 2026-Feb-21 00:00:00.0000,  1.687898929649468E-02,  1.471667476249741E+08,  2.026725694798440E-03,  1.968932910137929E+02,  2.682895925058604E+02,  2.461046376939948E+06,  1.139659276985999E-05,  4.541579130621164E+01,  4.681391631425875E+01,  1.496934212805237E+08,  1.522200949360734E+08,  3.158838850082230E+07,
